    AT   ;    BALT;    BE ;    CH  ;    CZ ;    DE  ;    DK ;    ES   ;    FR  ;    HU  ;    IT  ;    LU  ;    NE  ;    NO  ;    PL   ;    SE  ;    SI  ;    UK   
10134.16356;3876.594053;12884.29322;8785.218862;9971.872915;82412.5302;5094.741247;36428.13127;67058.76505;5980.647159;44174.6263;1162.788628;17520.83204;18947.54322;21087.98406;19279.07452;2095.547351;50831.29523
9678.809406;3754.022053;12390.34644;8107.195707;9208.107121;76973.73189;4679.999142;36147.49541;65813.3122;5692.584919;41973.07513;1073.441093;16636.06496;18231.93555;20987.36305;19155.90567;2035.139459;50248.78019
9362.103453;3561.432434;11886.94176;7679.25889;8677.450624;73205.92649;4417.997162;34851.04528;62201.71237;5455.316929;39231.67107;1031.23545;16178.3593;17557.49244;20379.92089;18801.64975;1965.933637;47321.80235
8869.02077;2991.181158;11431.50697;7364.690973;8222.440503;69631.97168;4183.376114;32988.23726;59674.12776;5005.537529;35698.82951;984.3282047;15292.17658;16974.06169;19544.74519;18099.26016;1822.173771;44993.89504
8021.085407;2927.729984;9795.227442;7117.587363;7634.443428;63198.17686;3877.932683;29786.17327;53537.09494;4686.898977;31967.23089;939.7703735;12557.95374;16179.27596;17494.49732;16938.33644;1610.958043;42308.26476
7919.847588;2917.276253;9474.255621;7157.702859;7497.759194;61433.0163;3810.126019;28111.50791;51999.29181;4471.888376;30580.2785;933.0442804;12084.24087;15983.51392;16653.32592;16733.68097;1555.557819;37696.05742
7717.650581;2931.850825;9270.639678;7111.251604;7420.117774;60885.07779;3759.042368;26997.60487;49975.74144;4373.671904;29395.10391;926.0670114;11817.22724;15950.40857;16383.41858;16631.39444;1518.335073;35287.04337
7733.290837;2955.737643;9238.897136;7081.896568;7422.992234;60786.5313;3756.820322;26652.42485;49616.94299;4363.682413;29261.96489;928.3245892;11775.87229;15931.28687;16305.61537;16610.83196;1509.435155;34106.88979
7733.290837;3303.308599;9163.394659;7067.054196;7437.613545;60907.55452;3764.064831;26652.42485;49819.42572;4366.758851;29261.96489;934.2371637;11775.87229;15935.55276;16305.61537;16615.41971;1513.027583;33977.42442
8552.564713;3831.878645;9660.087216;7444.772672;7867.311096;64546.82137;3955.05253;27320.43144;51797.2499;4587.642488;30098.97085;983.074059;12274.26565;16162.78532;17411.49913;16959.49741;1584.73;33977.42442
9820.115632;4015.446841;10557.36496;8368.201723;9261.218439;75882.8162;4648.210692;29388.29186;56800.28005;5388.175577;32916.1619;1095.350267;14443.44197;17203.11519;20225.85864;18379.50959;1875.325966;35738.71219
10615.41445;4061.100138;12152.38361;8932.229934;9928.263407;81657.57604;5060.831942;31785.35291;64712.95869;5868.041264;37961.44099;1180.004407;16370.22508;18008.22627;20760.70173;19271.32165;2046.880171;40886.00867
10578.90923;3982.070064;13122.07537;9079.435855;10241.30444;84256.68111;5212.996622;34103.53775;69109.95056;5995.964541;41890.99602;1216.333366;17238.39238;18563.82291;20770.17297;19565.92694;2094.866244;45099.20423
10560.66227;3980.799166;13194.45885;9129.46972;10226.13639;84707.37253;5238.677554;36154.84981;70360.88215;5984.346275;43959.15089;1215.504359;17350.00292;18398.77967;20778.08628;19315.12117;2094.354112;49551.38018
10452.39352;3976.646532;13122.43798;9100.401095;10196.13984;84595.50213;5263.316834;36756.11899;70363.76496;6000.925367;44878.29141;1208.198295;17396.51638;18410.78547;20943.18456;19409.03475;2064.746056;50479.31482
10372.31315;3973.938026;13131.76754;9063.88129;10154.91415;84242.32663;5264.67108;36180.26535;70410.6037;5900.127932;44925.87813;1196.970744;17311.78854;18353.03538;20962.22326;19396.6902;2034.274376;51078.73115
10347.20971;3976.884163;13131.76754;9041.815511;10154.91415;83938.9193;5264.67108;35857.15622;69817.39464;5816.205785;44925.87813;1196.970744;17113.58969;18298.19552;20935.64469;19374.34991;2002.184207;50833.70622
10294.30788;3976.884163;13123.75013;9016.298375;10108.74268;83886.50346;5260.533241;35631.4227;69772.37516;5793.438079;44897.71556;1191.415283;17062.44778;18286.91591;20956.90342;19388.5331;1988.74979;50655.91629
10232.61815;3974.952136;13123.75013;8986.923945;10082.96555;83886.50346;5260.533241;35504.38344;69364.64582;5758.279212;44910.65464;1191.415283;16859.4906;18286.91591;20968.78714;19388.5331;1988.196611;50674.17651
10188.45496;3986.768883;13066.26128;8978.555349;10073.8348;83810.92658;5260.533241;35504.38344;68487.89936;5751.051792;44905.02567;1190.34296;16832.68095;18286.91591;20993.65888;19388.5331;1986.816895;50429.91141
10223.09751;4030.806859;13066.26128;8978.555349;10073.8348;83810.92658;5277.236259;35504.38344;68020.49856;5751.051792;44974.14352;1190.34296;16972.93563;18535.17686;20989.11341;19428.79663;1993.13792;50007.19884
10341.06855;4039.904096;13266.06851;9032.328336;10094.02442;83867.318;5284.407374;35800.69689;69746.84265;5811.490275;45354.80623;1188.950107;17189.88695;19042.73935;21118.3612;19473.29471;2021.282293;49911.21215
10452.65316;4029.526586;13293.92758;9032.328336;10140.10633;84219.76844;5288.801237;36205.32721;70489.32133;5930.334454;45674.68587;1194.178912;17230.16636;19101.06418;21179.92883;19473.29471;2040.874594;50610.06362
10410.77032;3956.21474;13393.30535;9062.541701;10181.41371;84396.76352;5283.408149;36614.89378;70987.20859;5946.480457;45692.84582;1194.173132;17483.00566;19124.68167;21136.90274;19442.4402;2055.414742;50831.29523
10048.64502;3878.52608;13105.48478;8776.534538;9932.541879;82556.67781;5120.499231;37398.19296;70355.1585;5948.298215;44913.87499;1170.500063;17353.99661;18947.54322;21082.45802;19279.07452;2053.428301;51298.47233
9534.49007;3754.022053;12495.50487;8091.234304;9149.574633;76973.73189;4705.655691;36839.56623;67426.03002;5702.946321;41660.87378;1071.061337;16573.89009;18231.93555;21026.98233;19155.90567;1980.161047;50729.05458
9138.167619;3572.813456;12050.9261;7679.25889;8685.745761;73205.92649;4443.653711;34846.16285;65499.00845;5464.640737;38997.20179;1021.77318;15996.84302;17557.49244;20453.28288;18801.64975;1870.807406;47534.36901
8602.183015;3035.278848;11431.50697;7365.192078;8202.187396;69631.97168;4221.280372;32922.04383;62390.45275;4997.347018;35554.29727;974.5256402;15013.19975;16974.06169;19539.24665;18161.72074;1757.825083;45006.83646
7818.352177;2971.827674;9799.549542;7045.966723;7559.93483;63167.34977;3936.017498;29789.35262;54952.01459;4697.414534;32135.79381;916.7332777;12491.83469;16179.27596;17467.72171;16938.33644;1610.405385;42192.23032
7705.788514;2961.373943;9512.808725;7097.353258;7388.544974;61402.18921;3882.369216;28127.66414;53896.50564;4490.706805;30582.48307;909.2628463;11986.79574;15983.51392;16596.68522;16791.30851;1566.190092;37884.52146
7483.829263;2975.948515;9270.639678;7081.777494;7282.285429;60546.57449;3848.729345;27044.22053;51892.98103;4391.074771;29400.30704;899.3448657;11666.04024;16003.99311;16357.33373;16764.09986;1524.715582;35346.5632
7499.469519;3013.864739;9278.393539;7067.054196;7253.101369;60620.1147;3848.57183;26664.52712;51558.09175;4354.436439;29261.96489;900.5149778;11661.12362;15984.87141;16238.96961;16743.53738;1519.408093;34267.59334
7531.997968;3361.435695;9278.393539;7067.054196;7267.074069;60907.55452;3860.272378;26698.00828;51558.09175;4347.445854;29261.96489;905.3445368;11676.33453;16031.5061;16238.96961;16815.66403;1519.408093;33913.36997
8283.216204;3890.006148;9735.589693;7394.880433;7659.874598;64546.82137;4020.624468;27366.01487;53684.13597;4527.326057;30098.97085;950.0283027;12186.92406;16259.27509;17463.44087;17159.74172;1580.047883;33913.36997
9362.583744;4050.504563;10557.36496;8372.201546;8825.086939;75874.0585;4670.567699;29467.84469;58753.72625;5114.512451;32866.07342;1054.797437;14018.08517;17314.85853;20244.69572;18593.53875;1827.494491;35674.65775
10119.21295;4075.129748;12096.41251;8932.229934;9692.266362;81746.96972;5079.192045;32125.25261;65907.99727;5603.087143;37961.44099;1142.137876;15976.25768;18260.3736;20705.59947;19338.86251;2009.961829;40927.58001
10485.79018;3993.0818;13122.07537;9063.175863;10126.59671;84483.26512;5239.551938;35220.69511;70924.10154;5869.296916;41890.99602;1206.925887;17089.51718;18796.2519;20763.46933;19565.92694;2083.55224;45359.53773
10408.00762;3982.392476;13194.45885;9087.363333;10193.25701;85170.54469;5265.23287;37168.77264;71126.24142;5935.390983;43608.46498;1196.147285;17385.03534;18464.48131;20771.38264;19322.79163;2094.354112;49770.15697
10364.19232;3978.239842;13122.43798;9034.677352;10211.17404;85361.92684;5286.14395;37185.98416;70358.21625;6000.925367;44289.41906;1191.908735;17467.37996;18470.22512;20876.0405;19409.03475;2089.580319;50704.13125
10347.20971;3975.531337;13083.59578;9001.119075;10191.57004;85220.33729;5287.498196;36687.81496;68268.32265;5943.668717;43939.882;1188.44394;17442.3837;18463.95766;20879.88719;19396.6902;2091.540508;51078.73115
10300.91086;3976.884163;13083.59578;8915.963628;10181.42847;85340.10184;5287.498196;36104.04949;67582.65361;5941.18891;43459.36613;1184.657345;17477.41612;18463.95766;20864.6631;19383.651;2081.418909;50747.43656
10255.56233;3976.884163;12919.79587;8845.964928;10148.58158;85270.97714;5283.360357;36007.42353;66869.51387;5937.291724;43156.5597;1175.129999;17484.59664;18452.67804;20881.22287;19397.83419;2073.045188;50655.91629
10204.43593;3976.884163;12851.59554;8741.301099;10165.98188;85270.97714;5283.360357;35818.3313;65998.56103;5896.230747;42990.11707;1174.134774;17515.90324;18452.67804;20881.22287;19397.83419;2065.365699;50493.65413
10125.34591;3988.362194;12806.46053;8684.387971;10175.0959;85270.97714;5283.360357;35818.3313;65933.64872;5859.519426;42814.86948;1172.22593;17665.4262;18452.67804;20881.22287;19397.83419;2049.143514;50246.47148
10058.48484;4032.40017;12806.46053;8702.550449;10190.89977;85680.5522;5300.063375;35818.3313;66941.22738;5806.689359;42814.86948;1172.22593;17838.57523;18700.64889;20913.19231;19428.79663;2049.143514;50007.19884
10129.18926;4041.497406;12911.24762;8702.657797;10201.26672;86106.50211;5311.371841;36064.22502;67826.13949;5871.558059;43055.65083;1169.171247;18366.76944;19228.39682;21047.67746;19473.29471;2053.994814;50109.51255
10244.73627;4031.119897;13065.93854;8813.23476;10253.86919;86199.91211;5311.371841;36538.67791;68797.52903;5930.334454;43535.42593;1172.480804;18541.24158;19425.67326;21074.7761;19473.29471;2055.414742;50900.98993
10397.88969;3969.188665;13267.85791;8969.719476;10273.88461;86057.37754;5292.103705;37508.73961;69749.72547;5971.395431;44291.12682;1187.624064;18565.85145;19404.11574;21078.92292;19450.11066;2088.723362;51298.47233
10048.64502;3891.500412;13089.84498;8784.903134;10015.33676;83739.59412;5129.194787;37828.05813;69083.0956;5957.778904;44297.52317;1173.5507;18420.36114;19179.51059;21145.98679;19341.53314;2079.216406;52036.23087
9572.344827;3776.564808;12495.50487;8038.717012;9238.681414;77893.15967;4714.452682;37183.53141;66900.63008;5688.582338;42052.71014;1090.356224;17699.0722;18501.94014;20998.19059;19218.36624;2035.139459;50956.67166
9168.682538;3581.906209;12081.74965;7594.541853;8759.41776;74119.75749;4452.450702;34819.55554;65499.00845;5455.316929;39427.20335;1035.858335;17128.77706;17828.03528;20424.49114;18864.10837;1952.651527;47094.78436
8799.683327;3073.498326;11649.64435;7363.872786;8311.657518;70864.02886;4221.280372;32944.21082;62390.45275;5022.231101;35621.62751;984.4973121;16395.1288;17158.76307;19597.71905;18161.72074;1822.173771;44873.17986
7877.828254;2958.506269;9818.425472;6828.453591;7514.703793;62467.76461;3812.904491;29204.90476;54142.37054;4658.032302;30598.3076;914.0824068;12380.84756;16208.03331;17377.49867;16936.56844;1602.819135;42596.21021
7752.822172;2952.600545;9570.513771;6824.071738;7391.502602;61236.77873;3724.501048;27596.73462;53030.12541;4455.940443;29361.48093;900.7990389;12101.39262;15997.37533;16571.15366;16672.4056;1558.169112;37780.24729
7589.75608;2968.67203;9428.253327;6771.835443;7414.150846;61006.70793;3696.529065;26225.36611;50784.4129;4319.445961;27744.35971;894.7096704;11960.85789;15983.20921;16425.64966;16606.89371;1499.124267;35499.41519
7526.71425;2985.811429;9424.498203;6727.118437;7377.209533;60667.28813;3690.622953;25860.9005;50950.79398;4249.026467;27012.59634;895.0741817;11970.41838;15986.7252;16273.03537;16610.67694;1479.746779;34125.39598
7556.088992;3088.922338;9489.833123;6728.336696;7377.209533;60667.28813;3690.622953;25823.60374;52204.04861;4252.993007;26912.1488;898.4591036;12046.67587;15990.99109;16273.03537;16615.2647;1479.880125;33356.79136
7757.03447;3189.521613;9724.62837;6693.012146;7384.165618;60553.86578;3697.150838;26495.45861;53036.79717;4276.81981;27305.13846;912.6469012;12068.32538;15968.58695;16635.45223;16646.91196;1479.633122;33517.61911
8062.271415;3396.971939;9551.593604;6661.08077;7557.291173;61337.90364;3820.190452;27091.40132;52962.57869;4411.066777;27880.00715;890.8466705;12386.55561;15478.36171;17536.85212;16371.52109;1554.571683;34397.02219
8466.73932;3584.527488;9934.664222;7012.283508;7990.128928;65028.64131;4129.247726;27079.41054;53736.09311;4679.700631;28494.9728;931.6570334;13389.27117;15932.64254;18382.10962;16963.18645;1654.067084;36735.90073
8786.184883;3616.334187;10417.53939;7406.594392;8558.509696;70348.3431;4427.246706;28841.03119;56486.9419;4938.576984;31794.67802;993.7146471;14640.08069;16676.8324;19211.47747;17594.80139;1737.177889;39040.17059
9007.382646;3657.490835;10969.13389;7679.480801;8800.780259;72508.90347;4554.22202;30754.68567;60019.22585;5162.104274;34816.55451;1027.397764;15083.56655;16961.39539;19420.31321;17651.57338;1810.114486;40473.28589
9120.889446;3644.810383;11400.97876;7903.078463;8960.484286;73847.7801;4640.709427;31878.09984;62305.78757;5213.920976;36474.50237;1053.615188;15691.16044;17070.19566;19643.18053;17925.65151;1839.391885;41389.18504
9154.077782;3642.101877;11450.18104;7869.024042;8967.11508;73959.55274;4652.927389;32354.3673;62920.64573;5204.89094;36486.14177;1054.836737;15780.52485;17097.55174;19641.77611;17889.99339;1843.047445;43614.24774
9154.077782;3645.048014;11450.18104;7836.329957;8967.11508;73959.55274;4652.927389;32425.74687;62920.64573;5234.829735;36486.14177;1054.836737;15780.52485;17090.41942;19626.55203;17876.9542;1843.047445;43964.9569
9120.433785;3641.271595;11452.5237;7854.828911;8958.763842;73709.7588;4648.78955;32454.33791;62933.80032;5257.879099;35951.34786;1055.054046;15747.57369;17079.1398;19643.1118;17891.13739;1841.706899;43964.9569
9147.219263;3650.165439;11413.88337;7879.530567;8960.537434;73611.9333;4653.740327;32421.2066;62716.82654;5285.812969;35829.90591;1055.262338;15703.80874;17097.66304;19647.24029;17853.86825;1842.082352;43866.09651
9141.703096;3680.412658;11413.88337;7894.650329;8960.537434;73611.9333;4653.740327;32394.24559;62716.82654;5290.810138;35829.90591;1056.3609;15703.80874;17137.47558;19647.24029;17951.30408;1842.082352;43768.90189
9299.975511;3752.959438;11518.1633;8012.7768;9065.657727;74482.03284;4730.461264;32683.93893;63353.66966;5394.276363;35906.33166;1066.968545;15940.50283;17467.59309;19834.78407;18071.6159;1853.710137;43831.75815
9636.717207;3767.208745;11921.98834;8178.504227;9210.563773;76106.62218;4815.648556;34208.41002;66138.81835;5554.467418;37507.13153;1084.966981;16732.56281;17731.85387;20161.02626;18300.80153;1929.227191;44558.64044
9696.545292;3776.764532;11975.27534;8222.212708;9221.915945;76293.30368;4818.161006;34928.36065;66079.56671;5623.341122;37860.4168;1087.062387;16828.61908;17789.00366;20291.05988;18239.00027;1930.899851;45888.30471
9702.443229;3776.537498;11927.30047;8192.422419;9169.240644;76077.3674;4798.89287;34956.12514;66123.94946;5618.708595;38076.18496;1084.591431;16766.11627;17913.61036;20378.32631;18285.0034;1925.271602;46078.95813
9419.95906;3746.324517;11717.97676;7960.32987;8890.780725;73750.67965;4644.870674;34595.4905;64939.16167;5502.287286;37770.2114;1080.497252;16471.06728;17735.88804;20521.8978;18291.88896;1913.854462;45886.5123
9325.387849;3554.376054;11590.26018;7690.012585;8539.234428;70881.84568;4432.666616;33937.84658;64918.37322;5400.348074;36781.71128;1044.892345;16206.5635;17470.34275;20512.31659;18246.20764;1910.005134;44601.07389
9069.330992;3454.768675;11410.06408;7274.418477;8080.757829;67224.90864;4164.754135;32825.34867;63632.71491;5094.735172;35270.94382;990.3375853;15737.53753;17071.18094;19740.39245;18017.67936;1860.06554;42799.4982
8643.424442;3073.498326;10878.97229;6986.11958;7724.339074;64394.18491;3981.176506;31243.92232;61910.67405;4791.453676;32318.48458;942.1518054;15096.98923;16701.81286;19175.07484;17788.51728;1741.578416;41481.9035
8277.157657;2958.506269;10242.96196;6959.839735;7544.307138;62467.76461;3812.904491;29452.65342;59881.14463;4693.327456;30379.66951;957.1061346;12589.62318;16208.03331;17240.31351;16966.75579;1602.969879;39437.95254
8151.309526;2952.600545;10089.04985;6910.998419;7410.51508;61236.77873;3724.501048;28063.74085;60141.6685;4529.07658;29339.47739;944.2450728;12265.33587;16007.11863;16433.9685;16688.81006;1551.803187;37555.50148
7973.121954;2968.67203;9985.089549;6897.104132;7414.150846;61006.70793;3696.529065;26819.49425;57873.66665;4412.286389;27783.99092;941.7317533;12085.53801;16037.53454;16288.4645;16606.89371;1512.519826;36137.27345
7913.979413;2985.811429;9935.054252;6887.757231;7321.665185;60667.28813;3690.622953;26701.75276;58356.42963;4377.631176;27267.4856;943.3883815;12019.53828;16126.44497;16135.8502;16610.67694;1498.747564;35555.86162
7913.979413;3088.922338;9935.054252;6887.757231;7321.665185;60667.28813;3690.622953;26640.64935;58356.42963;4376.806189;27303.68575;945.1066767;12019.53828;16165.01497;16135.8502;16615.2647;1506.606549;35038.22417
8004.338325;3191.697996;9988.66835;6854.905733;7328.62127;60553.86578;3697.150838;26908.7043;58530.56002;4419.548638;27612.25866;952.0812872;12041.1878;16259.11635;16498.26706;16646.91196;1510.092822;35038.22417
8370.962249;3396.971939;9704.56989;6860.903212;7501.746825;61337.90364;3820.190452;27100.44727;57048.23359;4682.021438;27860.19487;925.3296084;12386.55561;15795.97713;17399.66696;16371.52109;1631.669097;36533.80363
