"AT"	"Balt"	"BE"	"DE"	"DK"	"Es"	"Fr"	"Nl"	"No"	"Se"	"Uk"
0.044394376	0.0619318615	0.07195534	0.073495015	0.08640381	0.102137875	0.121359935	0.13525972	0.149881215	0.156486245	0.16171294
0.166638715	0.17758886	0.19526004	0.154482635	0.1388285	0.12812895	0.14277294	0.1460662	0.1665078225	0.179482735	0.194204975
0.22149077	0.23982035	0.248250645	0.258211705	0.23048403	0.229363	0.210226585	0.20048478	0.173170245	0.149808685	0.133994005
0.139886895	0.14951817	0.14685694	0.150850935	0.164266625	0.154205895	0.152344365	0.14700527	0.146863995	0.185476925	0.245072945
0.276322675	0.304206355	0.33391884	0.38078453	0.36108525	0.336608225	0.292537905	0.362728905	0.42830825	0.50231934	0.53570497
0.543032825	0.57723112	0.565919065	0.5588478	0.573871405	0.5731097	0.57911325	0.51734482	0.553666445	0.5350149	0.55805105
0.5872641	0.61222175	0.60054295	0.5911305	0.56413515	0.51991694	0.48455358	0.475419805	0.44566345	0.42729546	0.40035588
0.363460475	0.323504605	0.27743997	0.234335095	0.1916953625	0.14735577	0.106633725	0.0829582475	0.0695736595	0.0617753965	0.0832041975
0.094743655	0.116193705	0.11696245	0.088197037	0.069588617	0.0686113715	0.071209265	0.0755808835	0.084870245	0.080848785	0.064942658
0.073263	0.07441808	0.07260552	0.101160335	0.083849645	0.0814681125	0.10672477	0.103580952	0.129740945	0.16606669	0.18848393
0.278571355	0.35506899	0.42844677	0.44523513	0.4837939	0.561223075	0.604030045	0.624083475	0.635282025	0.650599	0.652475225
0.6590229	0.613005015	0.58596105	0.59849755	0.596449765	0.60190277	0.5978813	0.60400748	0.595001545	0.583984645	0.57602085
0.55029565	0.527719325	0.50395351	0.49271943	0.454642835	0.4196393	0.37468442	0.347574765	0.33535652	0.36177212	0.38909273
0.40458684	0.41365461	0.38763158	0.389107325	0.400559545	0.35567429	0.37556715	0.386249005	0.388097165	0.34827073	0.319860875
0.35299923	0.402803075	0.41962753	0.40860901	0.39820981	0.40311375	0.42689964	0.421482815	0.497730975	0.553985975	0.5754309
0.61306268	0.66087642	0.68141348	0.65465767	0.59575489	0.54012294	0.47577015	0.41778948	0.39421342	0.481705515	0.616287175
0.70334475	0.7570183	0.805994	0.81173347	0.805894685	0.799171565	0.8138849	0.761886185	0.783536645	0.80265668	0.772239
0.688136235	0.62000478	0.57539115	0.51918648	0.43215121	0.34719087	0.29354675	0.32047314	0.29734212	0.3268951	0.3950699
0.417990195	0.41618199	0.391541535	0.321860265	0.23006908	0.152671055	0.0951348265	0.059611356	0.053012382	0.0418274275	0.0361904895
0.029104125	0.0235665105	0.0272027535	0.03198752125	0.033655763	0.0299070685	0.0269708665	0.026565162	0.027929487	0.0375633655	0.0498931005
0.0672406075	0.086451375	0.10053031	0.123470938	0.15200166	0.181934507	0.206748755	0.22353177	0.233428855	0.22301749	0.23583821
0.20057723	0.219952645	0.25016872	0.28366844	0.316862115	0.32719462	0.312643975	0.30134426	0.30331309	0.311926695	0.32767944
0.42527867	0.41157168	0.415678475	0.431695415	0.42448808	0.420016165	0.41173965	0.40607513	0.40252595	0.41137945	0.39769973
0.390339465	0.38529921	0.39456719	0.38582239	0.409825435	0.420035215	0.439918815	0.47246813	0.53387283	0.598708965	0.628451175
0.6477653	0.67542389	0.72884223	0.758548885	0.77363303	0.7610513	0.747899965	0.76111683	0.768039925	0.793884175	0.810124575
0.82217435	0.83933255	0.86413605	0.88273465	0.893581155	0.90294452	0.9110172	0.90177569	0.8939274	0.877715535	0.8714081
0.87470265	0.85999838	0.82159512	0.7433712	0.74233422	0.6312944	0.510739815	0.41160261	0.35049082	0.31869899	0.3303431
0.34550025	0.359327405	0.35798674	0.39244567	0.472852675	0.569282185	0.53684507	0.500311485	0.439830915	0.39585662	0.346568835
0.28484407	0.251543085	0.23199896	0.213064275	0.18856229	0.1768554	0.16617164	0.18035418	0.18380939	0.2021432	0.24076795
0.26171582	0.25616729	0.2787371	0.29292968	0.31071725	0.31635151	0.3102499	0.273812385	0.27573397	0.30952626	0.37832269
0.4654137	0.52033729	0.58623768	0.6309758	0.65815067	0.68982618	0.69746925	0.70028878	0.6853282	0.67119393	0.042347404
0.0465126965	0.050721	0.047504158	0.050121952	0.0585390775	0.068934978	0.0750705005	0.067536173	0.0440429355	0.027268347	0.021896624
0.0218650365	0.024534521	0.0307335285	0.0388156045	0.0476155095	0.060900615	0.070798665	0.073067338	0.077201475	0.070069585	0.056526113
0.06559634	0.074847232	0.072557811	0.0809718925	0.07875888	0.080972275	0.085616535	0.090352815	0.099805928	0.098293525	0.089833185
0.0720300965	0.0747848375	0.068473973	0.070436405	0.070048278	0.088373865	0.1122890825	0.140835898	0.156462332	0.160846027	0.15516217
0.147536995	0.13905746	0.129655367	0.1300320425	0.12031376	0.11732498	0.116346358	0.10815539	0.111216637	0.117866595	0.12926047
0.147609375	0.139348205	0.11238437	0.108433625	0.121747063	0.125367007	0.200458872	0.25179959	0.32614962	0.38617283	0.48245061
0.60526973	0.6953691	0.7707956	0.8078722	0.80824575	0.81516638	0.8096824	0.79697275	0.77874177	0.763177885	0.77294715
0.79455274	0.7876891	0.785734135	0.7883229	0.75892017	0.734795025	0.7390338	0.685751535	0.681470525	0.70978513	0.69977165
0.65426912	0.61016722	0.56501127	0.53610228	0.50895427	0.51216865	0.465624885	0.35578905	0.281522245	0.258447015	0.24574822
0.23957248	0.21285495	0.18826035	0.172627815	0.13737026	0.1122171675	0.1199102575	0.143390925	0.12760049	0.10010437	0.070878285
0.058851688	0.062543472	0.053066348	0.0517749235	0.07676288	0.14148505	0.17093519	0.182379885	0.19854288	0.22727081	0.300815
0.38121174	0.47744129	0.53085473	0.56561073	0.60875768	0.657205575	0.70826968	0.742950325	0.770312215	0.792510715	0.816062215
0.839877435	0.857267665	0.8647397	0.878810365	0.89445337	0.902804075	0.904597025	0.9013095	0.89616327	0.888133705	0.8827004
0.8651257	0.835680985	0.80769898	0.77134525	0.7125511	0.69955372	0.718854375	0.7061314	0.671855075	0.6538662	0.676980515
0.672822835	0.61300298	0.56776045	0.549712765	0.6176648	0.658323065	0.70734945	0.74695289	0.76203408	0.843436	0.87331567
0.87392145	0.887584135	0.921281735	0.926901165	0.9271682	0.9348708	0.93945825	0.94019568	0.93862185	0.93391482	0.92888606
0.92760582	0.920166925	0.9175952	0.91446025	0.90575282	0.894990125	0.88275605	0.873123185	0.854611515	0.84639468	0.84774348
0.83050272	0.782173225	0.7291037	0.679664065	0.58321656	0.495807025	0.41506386	0.42686951	0.43653616	0.47947833	0.551293535
0.57792447	0.60794677	0.650363175	0.62401877	0.65324887	0.677768	0.654347535	0.646448475	0.61988176	0.61486134	0.5778616
0.539389055	0.48335537	0.43068737	0.360472355	0.3426114	0.268206615	0.258536635	0.32284461	0.40253726	0.4230974	0.430779025
0.452313645	0.43895942	0.3965573	0.393092135	0.340019755	0.246039075	0.22833038	0.172298953	0.14883393	0.128470267	0.11348617
0.099442135	0.0797347915	0.068929674	0.064043239	0.0635128085	0.063753616	0.058264479	0.0590592335	0.0592945155	0.0702885735	0.0819564645
0.10759067	0.1308249	0.13349641	0.125161725	0.11884854	0.099388844	0.0787065775	0.14908466	0.1135102	0.08189028	0.049062623
0.025008168	0.013417045	0.014880246	0.0228727675	0.040104871	0.05840632	0.082405892	0.10921497	0.076433919	0.105183652	0.14377308
0.149380755	0.149334355	0.156304235	0.150072465	0.14321453	0.13979246	0.133029628	0.1178950425	0.104518645	0.06654437	0.074097245
0.06212931	0.0566157565	0.0482747385	0.05246157	0.06415132	0.06707002	0.0650353265	0.052372688	0.0444505515	0.039367584	0.0515170135
0.0528568795	0.0625192335	0.061942125	0.05914314	0.06109426	0.061396988	0.074766772	0.0869305135	0.107872975	0.14725717	0.209006395
0.399815125	0.313476985	0.346987185	0.37026368	0.444975985	0.47787117	0.52184233	0.5823493	0.6675215	0.715188975	0.75634768
0.786579965	0.7953771	0.80419755	0.824044685	0.8426988	0.852968625	0.8583166	0.86254123	0.86076145	0.85199765	0.8355936
0.8169178	0.76889215	0.690446435	0.669284465	0.621748375	0.630568435	0.58547198	0.58963003	0.6215371	0.587131275	0.558353395
0.536732665	0.55548799	0.609031915	0.672349225	0.680174775	0.660161415	0.61607	0.5858551	0.607413875	0.649480585	0.6775992
0.6856552	0.64101839	0.590615365	0.485879075	0.50149679	0.487358685	0.40779739	0.292708655	0.240609545	0.21969741	0.240712125
0.2513456	0.239196095	0.216333845	0.21600122	0.19567433	0.19258286	0.17671887	0.157122525	0.163506373	0.18194208	0.23775862
0.283119435	0.32926709	0.341290255	0.356548065	0.37630755	0.342343255	0.370051175	0.34908463	0.35879335	0.32441641	0.39018596
0.36939815	0.35696393	0.322103975	0.315649975	0.324085935	0.31314214	0.296130475	0.28877902	0.246970385	0.22030401	0.19405602
0.20431161	0.206821995	0.2035705	0.19018017	0.18210263	0.18468697	0.18540919	0.186402915	0.1597955525	0.1463028325	0.155143397
0.158738937	0.14533328	0.14637843	0.14147105	0.134185985	0.131546645	0.128902893	0.136335865	0.139567712	0.12265838	0.144232077
0.16789026	0.20781447	0.25289252	0.31722771	0.3559273	0.385884225	0.35940269	0.33482714	0.319366455	0.301103375	0.23233735
0.238662025	0.26441297	0.292950995	0.34771915	0.317300705	0.31726655	0.34266307	0.317501835	0.285187805	0.254715585	0.28394138
0.272303685	0.25894268	0.22805136	0.219948325	0.220213595	0.252665475	0.261521145	0.281250815	0.2953027	0.303497325	0.29367009
0.28999039	0.20864277	0.18673357	0.157847355	0.170592405	0.16705159	0.149051855	0.11774358	0.1070745875	0.093705205	0.078764553
0.06459592	0.070377312	0.06187626	0.042187943	0.035873782	0.0317405585	0.035339927	0.0349088615	0.03737985	0.03923109	0.0374788745
0.038038427	0.0269667245	0.01693151265	0.03318609325	0.030479431	0.032176761	0.03678655	0.042450194	0.03799534	0.030817193	0.0264631775
0.024654503	0.0348292965	0.0329253815	0.03009676	0.032445112	0.023329877	0.0157540705	0.0123597935	0.0177340995	0.0217886415	0.0229899285
0.024979664	0.0307394145	0.0383288285	0.065816933	0.0855855585	0.123296541	0.1681033475	0.2618561	0.31701964	0.344427515	0.35421946
0.372785865	0.413668935	0.37177347	0.30975644	0.2489963	0.196516695	0.109005405	0.085370437	0.0660074415	0.0558512405	0.0497427495
0.061355808	0.073108903	0.099550275	0.138539785	0.20211888	0.291571695	0.45414111	0.59881347	0.68391636	0.7344907	0.74867543
0.75025568	0.76095575	0.73407802	0.711422775	0.72504813	0.75270793	0.73567155	0.68161915	0.6527091	0.64117902	0.636149075
0.579063585	0.51887289	0.446576535	0.359069675	0.2330692025	0.15721231	0.16122791	0.19386116	0.17579553	0.19665736	0.198352645
0.19242402	0.189372005	0.148970075	0.120965665	0.1054500775	0.0838431265	0.063812666	0.048864574	0.033310891	0.0261949205	0.0240162795
0.0159581405	0.01213488375	0.008018349815	0.0061226965	0.0036192527	0.004385087	0.0043400665	0.0058125098	0.006261831	0.0076094745	0.007752625
0.003929985	0.0043316615	0.0043404585	0.0042947335	0.0047110745	0.00820842425	0.019321987	0.0322882055	0.042367742	0.046978716	0.052011292
0.0536818975	0.049332219	0.0420320635	0.041201416	0.036015079	0.038858086	0.045849718	0.0546729975	0.0651710855	0.068644634	0.052251078
0.0438571285	0.0395432935	0.0374122925	0.034481842	0.0300324035	0.0313186395	0.030661687	0.0363461365	0.0521589465	0.0707771375	0.077658317
0.0890410025	0.096919115	0.09576061	0.091175382	0.095576335	0.0843107925	0.0795550495	0.078008635	0.086377242	0.090740365	0.098271715
0.091315248	0.0948929175	0.080206635	0.07198465	0.09513088	0.092554345	0.08346605	0.071635055	0.066354695	0.062657172	0.061216937
0.07265789	0.0717948235	0.067079806	0.07037472	0.0718533265	0.105108905	0.09482497	0.096615038	0.103485722	0.095729445	0.09753567
0.1002341875	0.11521972	0.122097825	0.14465592	0.144801355	0.140878705	0.157815735	0.1545245225	0.14631624	0.156986795	0.143672045
0.141953357	0.15425848	0.20054121	0.21377244	0.217101995	0.20711977	0.20402612	0.2095707	0.21033224	0.223524265	0.255793515
0.28220074	0.305510635	0.316197015	0.34499833	0.36316087	0.377406585	0.383073015	0.39378516	0.47875293	0.469016895	0.46898196
0.41779129	0.412372925	0.42291167	0.407784025	0.426686565	0.437818725	0.445176825	0.454313165	0.431572285	0.465219095	0.433901265
0.366536995	0.29984629	0.25156627	0.22123118	0.174382405	0.13245696	0.10191607	0.084633633	0.056716547	0.04255471725	0.0430123055
0.0363592371	0.0342572865	0.03323976325	0.0356641	0.0400351915	0.0479065315	0.058241335	0.071098265	0.082052831	0.086197495	0.09213522
0.09705259	0.10927146	0.125659745	0.11431206	0.0930119755	0.08525791	0.078262342	0.0748367925	0.067330249	0.05562338	0.0368148445
0.0285118805	0.0191581405	0.0140291105	0.0122837545	0.0109744091	0.00916095165	0.0086395898	0.010668158	0.011998021	0.012450503	0.012677832
0.013800734	0.01078383065	0.0095918085	0.0102630715	0.654327785	0.68153205	0.71118515	0.747902395	0.780741475	0.7921171	0.7637159
0.76122205	0.773701175	0.79135856	0.730597165	0.70287625	0.68205145	0.68437505	0.67546435	0.63720347	0.576959825	0.493646715
0.38113422	0.324597465	0.33688766	0.347590535	0.35971519	0.40020809	0.46331247	0.50437409	0.53301375	0.550278695	0.53979649
0.537516995	0.53252804	0.507908485	0.51290274	0.59563047	0.389752315	0.3881188	0.38366331	0.356443095	0.34009875	0.3957838
0.388172315	0.33478725	0.25720968	0.19589294	0.16741193	0.168326235	0.1998668	0.21115025	0.21718735	0.217604355	0.217870865
0.231107375	0.243598535	0.263864735	0.275125485	0.264834715	0.255898355	0.32339116	0.259859365	0.284555395	0.33039762	0.370554905
0.364828515	0.34870796	0.31138511	0.264143245	0.216991475	0.18951834	0.17155691	0.160534955	0.201333965	0.151434747	0.115855111
0.100967753	0.1039364715	0.0977154385	0.087999679	0.0726313855	0.06588008	0.05576157	0.0416021965	0.040659724	0.060035214	0.061867695
0.061398704	0.067477873	0.066964362	0.06812363	0.083030315	0.098624282	0.0997582725	0.104275945	0.101859977	0.101913168	0.08398379
0.084101905	0.08313899	0.08753497	0.08975986	0.0984613135	0.101038988	0.106206378	0.10898832	0.090018461	0.061125836	0.039594313
0.0424209645	0.037392657	0.0323812995	0.0313701645	0.0341779425	0.0397008935	0.0451090925	0.046006721	0.043382976	0.039916401	0.037153513
0.03383443	0.0197930615	0.020726507	0.0223140595	0.0217396875	0.021140458	0.0221167005	0.0209260635	0.022266529	0.021862717	0.021878359
0.017168078	0.014124244	0.011342068	0.011492397	0.012719159	0.01319294925	0.0138436595	0.0176333245	0.0261545545	0.0369540015	0.0445534435
0.046430811	0.0468972965	0.0444450025	0.0501458315	0.05061298	0.044197258	0.0362334325	0.0309336635	0.0275255725	0.026929879	0.030525789
0.037077017	0.0442759895	0.046369577	0.0451936805	0.038192986	0.058813786	0.094702565	0.108527802	0.128258992	0.142963631	0.184216363
0.23120917	0.275052615	0.31213979	0.350984485	0.38591583	0.456597335	0.473171055	0.467122735	0.4242381	0.373578285	0.309927085
0.246083445	0.218449675	0.18810122	0.14242501	0.112444485	0.0925205945	0.0711071425	0.073600552	0.0872920285	0.10292386	0.108596885
0.113248815	0.12088251	0.13235969	0.121689065	0.088011595	0.063483005	0.0531482215	0.09267784	0.13404525	0.17141224	0.20303396
0.254422405	0.305089675	0.349526675	0.381353975	0.398798215	0.409448615	0.41876755	0.45959121	0.439492555	0.424601675	0.428361865
0.44008965	0.466065855	0.432907765	0.39142225	0.36041322	0.34569038	0.322387255	0.302511145	0.288544305	0.271287715	0.25750367
0.24670815	0.229705355	0.21404825	0.20775353	0.1848915275	0.179453723	0.18149484	0.204863855	0.20785573	0.220625455	0.2312987625
0.224192295	0.19373398	0.16501298	0.148890672	0.1521070585	0.1395970625	0.15532256	0.16531193	0.163875133	0.16293727	0.161090355
0.16670957	0.15618205	0.15488219	0.155122315	0.157289295	0.15925409	0.158816875	0.165467365	0.161308415	0.19842883	0.209997555
0.186655775	0.13343205	0.121486645	0.142134005	0.136300135	0.1425762665	0.113379035	0.087240445	0.081734312	0.0848159345	0.088850488
0.101199585	0.1245361	0.158076988	0.159586545	0.129083216	0.102021393	0.086191864	0.0829202675	0.0802670215	0.090743609	0.119736327
0.14045029	0.14995815	0.20270414	0.257315575	0.35945298	0.391918875	0.37803074	0.339814195	0.35055428	0.32638515	0.27639596
0.196123115	0.148822458	0.112344627	0.0889745275	0.092621317	0.076911904	0.069179456	0.071458985	0.0900121	0.123033535	0.158357755
0.206393145	0.238587055	0.253242755	0.27896325	0.35744588	0.308064745	0.426090715	0.53590098	0.54805483	0.4942945	0.417174605
0.351754025	0.325286865	0.32475353	0.27139731	0.21187628	0.181762625	0.29810853	0.2867661	0.28837867	0.26876795	0.306226545
0.335143175	0.357343195	0.39321685	0.385699485	0.39713503	0.362693585	0.313982135	0.328772695	0.299752045	0.29032467	0.254142575
0.207098445	0.164714555	0.1163668675	0.076855572	0.0523416085	0.036411563	0.0245354965	0.01639212685	0.01619091025	0.0193297455	0.027508606
0.0381572675	0.048577362	0.058842555	0.0700043025	0.078524845	0.07328404	0.06849144	0.0717185425	0.0971016	0.153102705	0.15153839
0.16751953	0.20114491	0.2092024	0.269871135	0.36916986	0.373975755	0.3463929	0.26458026	0.22052943	0.201760575	0.252763165
0.22126399	0.191888575	0.15309385	0.1132346775	0.064826495	0.040536103	0.031495999	0.046509705	0.0650197565	0.065148322	0.0680518015
0.0538534355	0.0809839715	0.0960247375	0.05977398	0.0459199275	0.051226469	0.0550036905	0.059028455	0.058534679	0.0609497535	0.0575690645
0.0471911105	0.0358551515	0.027572154	0.02200733775	0.0166417755	0.0112491885	0.0112249585	0.014908604	0.021723412	0.038865607	0.054698279
0.0591155535	0.063316977	0.065811195	0.0949615975	0.127865705	0.1669265	0.24423364	0.357157425	0.44170205	0.46675724	0.53737004
0.6024767	0.66162375	0.73883993	0.80890652	0.797604035	0.780293565	0.75388705	0.713016815	0.668708125	0.558587525	0.47863537
0.439294605	0.37767408	0.332677265	0.28634668	0.18927801	0.19713983	0.217192865	0.289082605	0.357806085	0.45802022	0.52474047
0.5564613	0.626276125	0.67059575	0.703456325	0.6815082	0.681619075	0.672457785	0.68110143	0.68487257	0.692620725	0.6989453
0.69901699	0.67714257	0.66482875	0.64991038	0.61034555	0.577968375	0.43735268	0.433561015	0.465630455	0.470342935	0.43899186
0.433006825	0.382534085	0.33973775	0.328422475	0.327194805	0.30127827	0.27722239	0.245757075	0.24582677	0.243419648	0.243590602
0.2477349175	0.224471445	0.218155767	0.220919175	0.19249327	0.199965965	0.21618772	0.30282525	0.337660135	0.41492495	0.51524533
0.555706395	0.52823675	0.50484305	0.510029385	0.5560989	0.545381815	0.552249715	0.616641375	0.67091375	0.711091735	0.7429682
0.73353015	0.744142265	0.740281465	0.687708275	0.60086161	0.511428365	0.410829165	0.30510705	0.22108791	0.169945465	0.12380764
0.11010266	0.105014055	0.104642455	0.102538067	0.090759103	0.09672142	0.10674005	0.1152915	0.0996316025	0.0870250075	0.089356175
0.09553115	0.100909763	0.10222406	0.10780735	0.111863775	0.129065913	0.14574819	0.177925885	0.206568315	0.246116955	0.265651995
0.29883249	0.26171365	0.269287975	0.3312211	0.34900339	0.4264213	0.500310735	0.50788172	0.490360665	0.52473089	0.57578877
0.56575459	0.53317143	0.501686555	0.497860575	0.472435735	0.44013647	0.427660625	0.41710031	0.368590165	0.2942567	0.235779185
0.19678321	0.137188575	0.1241136375	0.109548915	0.090572515	0.072538515	0.0516303685	0.037097417	0.030115722	0.023481169	0.0160716795
0.01054321825	0.0078028804	0.0085772912	0.0143673723	0.033732262	0.043196524	0.0585251515	0.074529918	0.085543715	0.10304805	0.133543035
0.1828415475	0.21308913	0.19909791	0.16853748	0.1735145725	0.201799795	0.20973972	0.23407849	0.26698134	0.290526035	0.3329236
0.41309461	0.507305445	0.559778325	0.574848235	0.57263368	0.55277527	0.55258456	0.51212137	0.49039308	0.46680828	0.44639175
0.432673515	0.422375425	0.41860023	0.40747417	0.372869255	0.31643743	0.23473379	0.19914309	0.19629526	0.191923705	0.170491245
0.15856004	0.15336062	0.16234185	0.1910498125	0.20816776	0.21823033	0.213573557	0.212148385	0.164237185	0.17669489	0.203075415
